,Unnamed: 0,text_id,text,task_1,task_2,task_3,label
5687,5687,hasoc_en_5688,"@misshellca @akvawe66 @TrumpSugar @mediadontmatta @DanFoc77 @History27361891 @DeplorableNew @Youarenumbee6 @Dannaja64Danny @teriross69 @zaharias19 @GoofyGary7 @phil_mckraken @akuscg @donnnie @TT197 @Apritions @verawishful1 @blairarthur1 @jaketram2013 @ShellyRKirchoff @NYCHrvat @LeonWhi63670221 @WindsorTrader33 @triggerb8r @EyeDrFigueroa @calijeff1 @SpaceForceBravo @CindySueBlack @instinctnaturel @alshadowdancer @LisaMee16463928 @AclFreedom @Love_On70 @HouseOfJames2 @SBDSoultrain @PeterValdo @FnicholasR @naturelover3333 @VitoCor80006380 @Mattwoodnyc3 @imvala @MrCharl79533255 @34FryingpanA22 @wtf_KAG @enjoyyourwall @laundry_guy @ThunderMarg @PhilipEMSkinne1 @MikeRitt102 Enjoy  Missy, Beautiful here in the  city that never sleeps, Great #ImpeachTrumpNOW protest here at Foley Square. funny thing  no Pro-Trumpsters  no #MAGA hats.  Chants of #LockHimUp #ImpeachTrumpNow    #TrumpMustGo  #TrumpMoreCorruptThanNixon #TrumpIsATraitor",HOF,HATE,TIN,0
4169,4169,hasoc_en_4170,@toewad1 @JeremyVineOn5 @theJeremyVine @StormHuntley So it’s crap because they don’t put shit films on for you?! 😂 #DickHead,HOF,PRFN,TIN,1
5340,5340,hasoc_en_5341,@realDonaldTrump no one believes a #Traitor.     #TrumpLies #UnfitToBePresident #PutinsPuppet #TrumpIsATraitor     #Trump calls The New York Times treasonous for a story his own officials said was perfectly fine to print. https://t.co/lbNaoGXD9b,HOF,OFFN,TIN,1
3509,3509,hasoc_en_3510,"Pubes caught in your zipper 49%, Trump 41% #FuckTrump https://t.co/Q3rolRbQMj",HOF,PRFN,TIN,1
5046,5046,hasoc_en_5047,@PressSec @realDonaldTrump Good riddance. Sinking ship.   #DitchMitch2020   #TrumpIsATraitor   #TRUMP   #GOPCorruption   #GOPComplicitTraitors   #GOPComplicit   #GOPWarOnWomen   #Resist   #BlueWave2020,HOF,HATE,TIN,0
4357,4357,hasoc_en_4358,#WorldElderAbuseAwarenessDay  Monday tens of thousands  IMA members will abuse Elders and let many of them to die without medicine just to ensure more votes in Bengal for their party!   #inhumanityByDoctors #DoctorsFightBack #DoctorsUnderOppression #DoctorsProtest   #MetroMan ?!,HOF,OFFN,TIN,1
2387,2387,hasoc_en_2388,Fuck @realDonaldTrump @POTUS  Way to make it financially more difficult to support a US company and the future of the auto industry 🖕🏽 #assclown #WorstPresidentEver #RealNews #DoucheBag https://t.co/paXDL5k5Vf,HOF,PRFN,TIN,1
4281,4281,hasoc_en_4282,I'm glad OJ is on Twitter. He will be able to know what it feels like to be annihilated on social media. His ego will not take it. I bet he'll be gone in under 6 months. #Murderer #Abuser #CancelOJSimpson #BoyBye ✌🖕 https://t.co/X0ZZcTObsW,HOF,HATE,TIN,0
5054,5054,hasoc_en_5055,The most anticipated tournament WASTED #ShameOnICC.,HOF,HATE,TIN,0
4853,4853,hasoc_en_4854,#DoctorsProtest  #DoctorsFightBack   #doctors_against_assualt   Do you think Mamata Banerjee should resign as CM of West Bengal as she has failed to protect the doctors. Or President Rule should be imposed #SaveBengal     RT = AGREE  Like=President Rule,HOF,HATE,TIN,0
1058,1058,hasoc_en_1059,This is the day that reminds the world that @realDonaldTrump should have been aborted. #FuckTrump and while I’m at it #Fuck @FLOTUS for being a whore that fucks this piece of after birth abortion,HOF,PRFN,TIN,1
146,146,hasoc_en_147,#TrumpIsATraitor #TheResistance  Don't get me wrong there's nothing funny about what Trump said. On the other hand this is really amusing.  https://t.co/dQvwSpp29i,NOT,NONE,NONE,2
4898,4898,hasoc_en_4899,@realDonaldTrump MSB(#Murderer) is snapping his fingers at you. https://t.co/xdQVnCWQSA,HOF,HATE,TIN,0
3961,3961,hasoc_en_3962,Not much reporting on the further devaluation of the £ (GBP) against the € (Euro) and against the $ (USD) as well as against most other currencies in the last 10 days #BorisJohnsonShouldNotBePM #Brexitparty_uk ? And Unionists worry about a Scottish Currency 😂,HOF,HATE,UNT,0
4921,4921,hasoc_en_4922,@simonmaginn I enjoy watching him making a prat of himself #dickhead,HOF,PRFN,UNT,1
4156,4156,hasoc_en_4157,"We dont need to check the birth date of a #rapist , if he is matured enough to #rape then he is also matured enough to #hanged.....",HOF,OFFN,UNT,1
2390,2390,hasoc_en_2391,@BrianKarem @realDonaldTrump Be Quiet or the racist scarecrow with the orange face will get you!!  #fucktrump #FUCKTHEGOP #ImpeachTrumpNow https://t.co/RAyBWJczqR,HOF,PRFN,TIN,1
5623,5623,hasoc_en_5624,Follow the blues ?or  Follow the weather ?  #ShameOnICC  #BCCI,HOF,HATE,TIN,0
5199,5199,hasoc_en_5200,"Well I'll be damned,  there's now 5000 friends following my tweets.  Amazing.  I wasn't sure it would happen.    Thank you so much. I'm proud to follow each one of you back.    I'll always be the foul mouthed old Liberal Democrat shouting #FuckTrump!     Let's make it 10K    #Resist",NOT,NONE,NONE,2
2403,2403,hasoc_en_2404,#TerroristNationPakistan 90% Pakistanis wants war with India and 10% said war should not be.     And   Those 10% belongs to Pakistans Armed Forces    😂    #TerroristNationPakistan,HOF,HATE,TIN,0
4204,4204,hasoc_en_4205,".@drharshvardhan, union minister of health writes to all CMs- Calls for strict action against any person who assaults doctors. #violenceAgainstdoctors  #Savethedoctors #DoctorsFightBack",HOF,HATE,TIN,0
233,233,hasoc_en_234,Some of the GOP in Congress I find utterly disgusting. It’s almost impossible to listen to them try to justify fucked up trump. It’s really disheartening #FuckTrump #FuckTheGOP,HOF,PRFN,TIN,1
2475,2475,hasoc_en_2476,What is going on.....    How can we trust Johnson    #BorisJohnsonShouldNotBePM https://t.co/SOreOA3EiG,NOT,NONE,NONE,2
5467,5467,hasoc_en_5468,"No protests or so were held for Dr. Kafeel, Payal and incidences of violence on doctors (a lot by BJP).  .  IMA and all upper middle class, upper caste doctors now get outraged bcuz now it's Mamta Benerjee to target  #DoctorsProtest  #DoctorsFightBack #Savethedoctors",HOF,HATE,TIN,0
1285,1285,hasoc_en_1286,@ShefVaidya @MamataOfficial It is really if you got stroke any one is delaying to give treatment you come to know so support @MamataOfficial #DoctorsFightBack,NOT,NONE,NONE,2
4523,4523,hasoc_en_4524,"Dean is a muppet, don’t be like Dean #DickHead https://t.co/SHAgOE837u",NOT,NONE,NONE,2
4667,4667,hasoc_en_4668,@realDonaldTrump You are a joke. #Douchebag,HOF,HATE,TIN,0
5543,5543,hasoc_en_5544,"After watching #WhenTheSeeUs I feel so sad! This isn’t possible, but it was! #fucktrump really! And fuck everyone who is a racist! That’s not cool! We are one 🌎 #moonriver #frankocean",HOF,PRFN,TIN,1
4659,4659,hasoc_en_4660,@GovPritzker Not only are you a slob physically but also morally and ethically.  You are making a flimsy excuse for murder.  Why not encourage support for women who carry their child to term and offer adoption alternatives to loving couples instead of taking the easy way out. #murderer,HOF,HATE,TIN,0
4291,4291,hasoc_en_4292,@amvetsupport I've stepped in things that had more integrity than Donald Trump. #FuckTrump,HOF,PRFN,TIN,1
1279,1279,hasoc_en_1280,So Marco Rubio thinks I’m a #traitor because I don’t necessarily believe the habitually #lying @POTUS or the #murderer Mohamed Bin Salaam. I don’t believe the lying #murdering Iranian Clerics either. Fuck Marco Rubio’s dumb ass.,HOF,PRFN,TIN,1
2915,2915,hasoc_en_2916,"This couple are separated by thousands of miles, on hunger strike, their daughter separated from her mum whilst she starves in jail. Why? Because Boris Johnson fucked up.\n\nThats one family. His ambition? To fuck an entire nation. #GeneralElectionNow pic.twitter.com/ALHhsuTYbz",HOF,PRFN,TIN,1
5706,5706,hasoc_en_5707,@SkyNews She should never have left Italy.    She should STILL be locked up there.    #murderer,HOF,OFFN,UNT,1
4764,4764,hasoc_en_4765,@JessieJaneDuff Killary is a damn criminal and a Jack the Ripper!  #Murderer,HOF,OFFN,TIN,1
4540,4540,hasoc_en_4541,#IndiaWithDhoni #DhoniKeepsTheGlove   Need of the hour trends and it’s a matter of honour n racist mentality of @ICC rule is rule and rule for all,HOF,HATE,TIN,0
788,788,hasoc_en_789,#DictatorTrump   #DefeatGOPin2020 #DitchMitch  #ImpeachmentInquiryNow #ImpeachmentHearingsNow  #TraitorTrump #TreasonousTraitorTrump  #TrumpisaTraitor  #TreasonousTrump #treason   Every Member of Team Trump Is Now Enabling Treason https://t.co/Wc6M9X0HzV via @thedailybeast,NOT,NONE,NONE,2
293,293,hasoc_en_294,@brooklynmarie @PressSec @realDonaldTrump Amen to that! #fucktrump,NOT,NONE,NONE,2
577,577,hasoc_en_578,"Why do Trump supporters, especially farmers, think that he is a good businessman. Every business went bankrupt, every contractor didn’t get paid, he bankrupt Atlantic City. He has no idea how economics works. He was nothing but a game show host. #FuckTrump",NOT,NONE,NONE,2
3701,3701,hasoc_en_3702,"I guess you can't be too rich, or too thin, or commit treason too many times.   https://t.co/gDB7orm4J1 #TrumpIsATraitor",NOT,NONE,NONE,2
4617,4617,hasoc_en_4618,Good morning my lovelies!  #fucktrump https://t.co/eeqel5PKLs,HOF,PRFN,TIN,1
4646,4646,hasoc_en_4647,@MarshaBlackburn Truly funny: you say it happened in 2016 but THIS is a Rush.    Do you see the irony in your hesitation?    #Tennessee   #JohnMcCainDay   #TrumpIsATraitor   #TrumpResign,HOF,HATE,TIN,0
2543,2543,hasoc_en_2544,#DoctorsFightBack #Doctorsprotest #DoctorsStrike I support my fellow colleagues. https://t.co/3PXLSskhHl,NOT,NONE,NONE,2
73,73,hasoc_en_74,"#DhoniKeepsTheGlove why only dhoni all the indian audience should also wear   the jersey and banner with 'Balidan' Insignia. Tv channels ,news papers and wherever possible should include this insignia.",NOT,NONE,NONE,2
676,676,hasoc_en_677,Just a daily reminder to @realDonaldTrump  that he is a National Disgrace.     #TraitorTrump   #TrumpIsADisgrace   #TrumpIsATraitor https://t.co/O09IV9NZGf,HOF,OFFN,TIN,1
3196,3196,hasoc_en_3197,Happy John McCain Day! cc:@realDonaldTrump #BoneSpurs #ImpeachTrumpNow #TrumpIsATraitor https://t.co/TbAa1bKBui,NOT,NONE,NONE,2
5204,5204,hasoc_en_5205,"#SaveBengal This Peaceful GOON with beard is Trinamool MP of Murshidabad, Abu Taher Khan giving threat to doctors that he would send public to thrash doctors, Rape and Throw Acid on lady doctors and nurses. #Savethedoctors    #DoctorsFightBack https://t.co/O3enjiwZqO",NOT,NONE,NONE,2
5445,5445,hasoc_en_5446,"They heal, operate, diagnose  We consider them a part of the second God cosmos  This is so appalling, shameful and gross  We need to bring this violence to a close    #SaveBengal  #DoctorsFightBack  #standwithdoctors",HOF,HATE,UNT,0
4639,4639,hasoc_en_4640,(1/2)  Rain stops the match  ICC : we have rain insurance  Onto the next match  This is what @icc does.  #ShameOnICC if you can't organise #Worldcup Match you must stop calling yourself the apex body and relinquish those rights to someone capable enough like @CricketAus or  @BCCI https://t.co/LgWhZTJzoA,HOF,HATE,TIN,0
5341,5341,hasoc_en_5342,"@aajtak @sardanarohit @BCCI Will you please show @ICC the value of country pride.   Why BCCI is showing lack of interest in this stupid issue raised by ICC to bring FOCUS on World Cup 2019, which is lacking audience.    Can we boycott Indo Pak Match???    @msdhoni  #DhoniKeSaathDesh #DhoniKeepsTheGlove",HOF,HATE,TIN,0
2227,2227,hasoc_en_2228,"So now Trump is invoking  'Executive Privelage'  on census documents in a preemptive move against the House holding 'Wilbur' Ross and Barr in contempt!    ... is there anything this Administration does, that isn't illegal?   WTF!! 🤬       #FuckTrump  #ImpeachTheMF",HOF,PRFN,TIN,1
684,684,hasoc_en_685,@TrueFactsStated When are we ready to admit we done with tolerating @realDonaldTrump #fucktrump,NOT,NONE,NONE,2
1724,1724,hasoc_en_1725,@BillCosby They let you tweet from prison?!?!?  #Rapist,NOT,NONE,NONE,2
4506,4506,hasoc_en_4507,Why is NJ @RepChrisSmith so silent on Trump’s statement that he is still willing to let Russia interfere with our elections? What does Trump have on Smith? #TrumpIsATraitor,HOF,HATE,TIN,0
2408,2408,hasoc_en_2409,"The UK is just going to be like another mistress for #BorisJohnson. He'll fuck her completely but eventually get bored with her and piss off, denying any responsibility for whatever bastard encumbrances he leaves her with.\nWibble.",HOF,PRFN,TIN,1
5572,5572,hasoc_en_5573,"@davidfrum @gtconway3d It is not a secret, all of the world knows our President is compromised.   #TrumpsAnInternationalDisgrace   #TrumpIsADisgrace   #TrumpLies   #TrumpIsATraitor   #TrumpIsTheEnemyOfThePeople   #TrumpIsANationalSecurityThreat",HOF,HATE,TIN,0
5440,5440,hasoc_en_5441,@realDonaldTrump Good job Dems. Can’t get ANYTHING done with #KingDipshit and the Repugs anyway. They won’t vote on anything. #ScrewMitch #FuckTrump,HOF,PRFN,TIN,1
2959,2959,hasoc_en_2960,@AmyRoseKathryn I wonder what wonderful experiences await him in prison. #dickhead,NOT,NONE,NONE,2
4809,4809,hasoc_en_4810,"Isn't this about a bitch? @realDonaldTrump is a #Traitor sho WILL try to start a war with Iran. It's very simple. There are no boundaries, no step to far or throat ge won't crush to keep that title. #ImpeachTrumpNow #Breaking #TrumpIsATraitor #ImpeachmentInquiryNow https://t.co/6OXFLip4WV",HOF,PRFN,TIN,1
5364,5364,hasoc_en_5365,These British South Asian Men Got Screwed by a Trump-Endorsed ‘Pyramid Scheme’ #Resist #ResistTrump #FuckTrump https://t.co/U6I2IlfN4J,HOF,PRFN,TIN,1
5343,5343,hasoc_en_5344,@BrianJWrites @RepMarkMeadows @realDonaldTrump @GOP Read to the end #DoucheBag I copied the quote for you. Praised be!,HOF,PRFN,TIN,1
4959,4959,hasoc_en_4960,Proud of @msdhoni for using Balidaan badge over his glove.   #ICC has no business to take objection against this.   Big commercial brands logo will do but not national pride ?  Its nonsense. Condemn it.  #DhoniKeepsTheGlove,HOF,HATE,TIN,0
5480,5480,hasoc_en_5481,Woohoo!! Hope this is real! #DoYourJobMitch #resist #FuckTrump #TrumpsWorseThanNixon #ResistTrump #TraitorTrump #TheResistance #DitchMitch news - live: Mueller to give obstruction testimony 'very soon' as president makes rambling campaign speech ... https://t.co/50wtRtjNGX,HOF,PRFN,TIN,1
3807,3807,hasoc_en_3808,"@simontruetory @ToriesVsBrexit It would be irresponsible for Tory MPs to opt for #BorisJohnsonShouldNotBePM, perhaps even more irresponsible than holding a 50% threshold referendum.  For the Country’s and Party’s sake please go for @RoryStewartUK!",NOT,NONE,NONE,2
3543,3543,hasoc_en_3544,"@realDonaldTrump You get dumber by the minute, it’s flabbergasting #IdiotInChief #UnfitToBePresident #UnfitForEverything #FuckTrump https://t.co/t1Qy18fbYS",HOF,OFFN,TIN,1
807,807,hasoc_en_808,@CNNnews18 @ImranKhanPTI @narendramodi @maryashakil @AmitShah @ImranKhanPTI If possible pls take @MehboobaMufti to pakistan. She could be a great leader for ur #TomatoNation.   #TerroristNationPakistan,NOT,NONE,NONE,2
142,142,hasoc_en_143,"Oh Emma , Its not a competition also you already lost #FuckTrump https://t.co/D2EInMUiws",NOT,NONE,NONE,2
2668,2668,hasoc_en_2669,U.S. court rules against #HaterTrump in immigrant teen abortion case #TrumpIsATraitor  https://t.co/aXLrBvuB9x,NOT,NONE,NONE,2
658,658,hasoc_en_659,What a fucking idiotic thing to do! Threaten proper journalists for supposedly being biased while working for one of the worst disinformation newspapers around! #Dickhead https://t.co/kP77Mv931Z,HOF,PRFN,UNT,1
1901,1901,hasoc_en_1902,@pam_brundige @TomandSteffani @IndivisibleVV @gifa1gino @bmdowney @steventx24 @Glaz1965 @merniebodman @NoFascismMarch @LarryStratton29 @donna_spackman @mjo1962_ @cyn_Dar @MoBlueNow @FinallyWoke @MsCella @darhorsley @NeildeVere #JohnMcCainDay #ImpeachmentInquiryNow because #TrumpIsATraitor,NOT,NONE,NONE,2
2269,2269,hasoc_en_2270,Every supporter of the current White House occupant who continues to support him after his latest treasonous comments can all fuck right the fuck off for-fucking-ever. #fucktrump #itmfa #TraitorTrump #ImpeachTrumpNow,HOF,PRFN,TIN,1
2284,2284,hasoc_en_2285,Vox Sentences: Maine moves to expand abortion access #Resist #ResistTrump #FuckTrump https://t.co/FRjTApznIs,NOT,NONE,NONE,2
5551,5551,hasoc_en_5552,"@MattHancock Of course you would... idiots always back up other idiots... if you had any sense, which clearly is not the case. You would put the PEOPLE FIRST and call a #GeneralElectionNow  So WE HAVE THE CHOICE!!!  #BorisJohnsonShouldNotBePM  #ConservativesIgnoreTheirOwnVotersForProfit",HOF,HATE,TIN,0
3836,3836,hasoc_en_3837,@HMOIndia @AmitShah @MoHFW_INDIA should take necessary action to stop #HumanRightsViolations happening in West Bengal #isupportdoctors  #DoctorsProtest #DoctorsFightBack #DoctorsStrike,NOT,NONE,NONE,2
5031,5031,hasoc_en_5032,"Dear people saying, Doctors deserve it 'pitne do saalon ko..'    We wonder what would happen, If we said, 'marne do saalon ko...'    #DoctorsFightBack #savethedoctors https://t.co/ZkmMHH7FKR",HOF,HATE,TIN,0
5750,5750,hasoc_en_5751,"@IainDale If so (and I don't agree) it's only because the bloody media is conducting his campaign for him, instead of being responsible, analytical and challenging. #BorisJohnsonShouldNotBePM",HOF,HATE,TIN,0
3437,3437,hasoc_en_3438,"@realDonaldTrump As I scroll through all I see is This Tweet is unavailable.     Cause I blocked all you’re fake followers, Russian bots and racist whiners.     Make America Proud Again. Cause #FuckTrump it’s always been great. Make America Smart Again. Cause #FuckTrump we believe in #Science",HOF,HATE,TIN,0
3074,3074,hasoc_en_3075,@MelvinVogelsang @Derek_FacT @peoplespca @MaximeBernier @PrideSaskatoon Ah Nigel. Seem you really do represent the lgbt values well. 🙄. Not once but twice. #douchebag https://t.co/tMnB2PPd8Z,HOF,HATE,TIN,0
2900,2900,hasoc_en_2901,"#StopParliamentAbuse \n#GandiNaaliAbuse \nOnce again Congress goon MP Adhir Ranjan Chaudhary has insulted PM Modi.\n\nEven after losing 2014 & 2019 Elections, Congress has not learnt from thr mistakes.\n\n#CongGandiNaaliInsult",HOF,HATE,TIN,0
339,339,hasoc_en_340,Respect to all those doctors...it shows our unity among the doctors community...👏🙏...#DoctorsFightBack #DoctorsProtest #DoctorsUnderOppression #IstandwithNRS https://t.co/GEAvm4Hn4m,NOT,NONE,NONE,2
2406,2406,hasoc_en_2407,"Taking a trip to New York. If this gets 100 likes, I'll take a shit on Trump Tower. #fucktrump #TrumpsWorseThanNixon",HOF,PRFN,TIN,1
4420,4420,hasoc_en_4421,"@realDonaldTrump Hey, Disgusting Donnie, I have exactly ZERO extra money to play the Stock Market. Pretty sure not a lot of people do.  #ihate45   #worstPresidentever   #weaselheadedfucknugget   #shutyourshithole   #fucktrump   #liarinchief   #noclass   #moron   #ridusofthisdisease  ┌∏┐ (•˽•)┌∏┐",HOF,OFFN,TIN,1
