,Unnamed: 0,text_id,text,task_1,task_2,task_3,label
4724,4724,hasoc_en_4725,Update after 5 hours in ER ; diagnosed with spinal stenosis & amp ; off to see a neurological specialist & amp ; hopefully put an end to pain eventually ! Oh and # FuckTrump & amp ; # HappyJohnMcCainDay2019,HOF,PRFN,TIN,1
4725,4725,hasoc_en_4726,@ JudgeJeanine @ realDonaldTrump Nobody loves him who has principles # TrumpIsATraitor,NOT,NONE,NONE,2
4726,4726,hasoc_en_4727,"@ jontaffer I missed the last 15 minutes , but that guy was a # douchebag",NOT,NONE,NONE,2
4727,4727,hasoc_en_4728,"@ sudhirchaudhary , seems like # ICC is supporting <SWEAR-1> 😂 I suggest Surgical strike on ICC . What is your suggestion on this ? # WorldCup2019 # India # DhoniKeepsTheGlove # ICCVersusIndia # Pakistan https : //t.co/rWWJx5XN42",HOF,HATE,TIN,0
4728,4728,hasoc_en_4729,@ realDonaldTrump You ’ ll never win the election “ fairly ” . You don ’ t know how to play fair . That ’ s why you had Russia help you . You ’ ve probability already talked to Putin about helping you this election . # TrumpIsATraitor # TrumpIsTheEnemyOfThePeople # TrumpIsAmericasHitler,NOT,NONE,NONE,2
4729,4729,hasoc_en_4730,@ GOVTWINE Did he just get a new paint job ... on his face ? # TrumpIsATraitor,NOT,NONE,NONE,2
4730,4730,hasoc_en_4731,# China finds new ways to pressure # IdiotTrump amid trade impasse # TrumpTradeWar https : //t.co/bv2By0IfPV,NOT,NONE,NONE,2
4731,4731,hasoc_en_4732,@ realDonaldTrump has a wicked small # micropenis . It 's <SWEAR-2> small & amp ; short he could n't even bottom out in @ IvankaTrump 's belly button . # incestualpresident # trumphasamicropeen # micropeen # impeachtrump # fucktrump # hollaatyourdoctor # doctorninjadickersonMD,HOF,OFFN,TIN,1
4732,4732,hasoc_en_4733,The secret behind the game . # IndiaVsPakistan # terroristNationPakistan https : //t.co/jdxN2VyO6x,HOF,HATE,TIN,0
4733,4733,hasoc_en_4734,How to become a # <SWEAR-2> . @ nofakefriends Gather here . https : //t.co/VJVski3hLH,NOT,NONE,NONE,2
4734,4734,hasoc_en_4735,"Okay , <SWEAR-2> here 's the thing..if trump can hump the flag then <SWEAR-2> it should be cool . In fact I hope the flags he has humped HAVE been <SWEAR-2> . # flagburning # TrumpIsATraitor # ImpeachTrumpNow # ITMFA https : //t.co/BZ3QKYvuZ7",NOT,NONE,NONE,2
4735,4735,hasoc_en_4736,@ svdate @ HuffPost Trump 's not even hiding his <SWEAR-2> supremacist views anymore . Why ? Because his sycophants adore him for it . And <SWEAR-2> are spineless enablers . # FuckTrump,HOF,PRFN,TIN,1
4736,4736,hasoc_en_4737,What an <SWEAR-2> . As If ... 👇👇😂😂👌 # douchebag 🤡🤡 # HonkHonk https : //t.co/Do1VWs0Cdc,NOT,NONE,NONE,2
4737,4737,hasoc_en_4738,@ NHLonNBCSports @ NHLBruins Whatever . Dude still licks other players . # douchebag,NOT,NONE,NONE,2
4738,4738,hasoc_en_4739,# virginia has a <SWEAR-2> governand # <SWEAR-0> lt governor both @ TheDemocrats https : //t.co/s39gdTQ1ll,NOT,NONE,NONE,2
4739,4739,hasoc_en_4740,"These bunch of jokers have no vission , no mission , no dedication😰 # ICCWorldCup2019 # ICCCricketWorldCup # ShameOnICC",HOF,OFFN,TIN,1
4740,4740,hasoc_en_4741,@ realDonaldTrump The US military is not briefing the Deranged Donald Trump on major cyber warfare operations against a hostile foreign power because they do not trust the president not to betray those operations to that hostile foreign power . # TrumpIsTheEnemyOfThePeople # TrumpIsATraitor # MAGA,NOT,NONE,NONE,2
4741,4741,hasoc_en_4742,IN # BREAKING WORLDWIDE # NEWS : <SWEAR-2> POSSESSED SEVENTH KINGDOM # SERIAL # PERVERT AND # SERIAL # <SWEAR-2> DONALD # TRUMP HAS BEEN ORDERED TO TURN HIMSELF INTO THE # LEGAL # AUTHORITIES TO BE <SWEAR-1> FOR # TREASON AGAINST THE LORD <SWEAR-2>,NOT,NONE,NONE,2
4742,4742,hasoc_en_4743,The Trump administration is putting LGBTQ immigrants in solitary confinement # Resist # ResistTrump # FuckTrump https : //t.co/UvexTzPcTb,HOF,PRFN,TIN,1
4743,4743,hasoc_en_4744,@ realDonaldTrump @ LockheedMartin @ Sikorsky And by that time you will hopefully be behind bars . # TrumpColluded # TrumpObstructed # IndictTrump # ImpeachmentInquiryNow # TrumpNatSecRisk # TrumpIsATraitor https : //t.co/KFS6OTXc2a,NOT,NONE,NONE,2
4744,4744,hasoc_en_4745,"661 Companies , Trade Associations Plead With ⁦ @ realDonaldTrump⁩ To End China # trumpTradeWar No Don ’ t Stop bc of 661 companies , # idiotTrump will use excuse for <SWEAR-2> # tariffsMan # trump will say I almost have ( not ) the <SWEAR-0> to change ( nothing ) Sad https : //t.co/sMWxlhvipN",NOT,NONE,NONE,2
4745,4745,hasoc_en_4746,@ realDonaldTrump You are a # FuckingMoron # TrumpIsTheWorstPOTUSEver # TrumpIsANationalSecurityRisk # TrumpIsADisgrace # TrumpIsATraitor # TrumpIsAFraud # TrumpIsACriminal # TrumpForPrison2020,HOF,PRFN,TIN,1
4746,4746,hasoc_en_4747,@ FaceTheNation @ SecPompeo @ realDonaldTrump Complete BULLSH*T ! Stop insulting our intelligence ! Call # LyingPompeo out ! @ margbrennan # TrumpIsATraitor # PutinsPuppet # AntiPresident who betray our country and his oath of office # ImpeachNow,NOT,NONE,NONE,2
4747,4747,hasoc_en_4748,"I am very disappointed in @ CNN for having a # <SWEAR-0> like Jim @ Acosta still working for them . He 'allegedly ' <SWEAR-2> a woman in college , and they ignore it . Typical <SWEAR-0> . 'Do as I say not as I do ' and 'nothing to see here '",NOT,NONE,NONE,2
4748,4748,hasoc_en_4749,@ SpeakerPelosi @ realDonaldTrump Then DO SOMETHING it is time to impeach the traitor - <SWEAR-1> . By doing nothing you are an accomplice to the destruction of our democracy ! # ImpeachDonaldTrumpNOW # ImpeachTrump # TrumpIsATraitor # TrumpCrimeFamily,HOF,HATE,TIN,0
4749,4749,hasoc_en_4750,@ CNN Way to try and normalize that <SWEAR-1> bunch of grifters I don ’ t care do you ? # fucktrump # fuckmelanie “ it ” Can ’ t wait for them to leave the people ’ s house .,NOT,NONE,NONE,2
4750,4750,hasoc_en_4751,@ artporns . @ BryanCranston is just a tired Leftist made rich by exploiting <SWEAR-1> and glamorizing misery ( and smoking ) . # Douchebag,HOF,OFFN,TIN,1
4751,4751,hasoc_en_4752,@ realDonaldTrump This is a load of # <SWEAR-2> ! Your supporters are NOT smart ... cause they still support YOU ! And this is NOT your approval rating ! # <SWEAR-2> # STFU # POSPOTUS # FuckTrump,HOF,HATE,TIN,0
4752,4752,hasoc_en_4753,"Now available - one hand written , hand signed letter and envelope set by convicted serial <SWEAR-2> Jeffrey <SWEAR-1> . https : //t.co/JxWMibCxsP # <SWEAR-1> # occult # artemmortis # serialkiller # <SWEAR-2> # witchcraft https : //t.co/lro9HxDwP7",NOT,NONE,NONE,2
4753,4753,hasoc_en_4754,You changed your name for an <SWEAR-2> . Think on that . # FUCKtRump # FUCKTheGOP GOP = Guardians of Putin https : //t.co/4TYbWzB669,HOF,PRFN,TIN,1
4754,4754,hasoc_en_4755,Worst world cup series ever had . # icc never ever try to organize world cup series again . # ShameOnICC # icc # CWC19 # RainStopsMatch https : //t.co/pcHLFVh2lP,HOF,HATE,TIN,0
4755,4755,hasoc_en_4756,"@ Thomas1774Paine @ BetoORourke If you win ? ? You ’ re not even going to make the debates , you little zero percenter , you ... # Douchebag",HOF,PRFN,TIN,1
4756,4756,hasoc_en_4757,"@ realDonaldTrump @ USArmy @ realDonaldTrump And YOU had NOTHING to do with it ! If they 're <SWEAR-2> great , why do you keep selling us out to # NorthKorea and # Russia ? Oh , right . Because # TrumpIsATraitor .",HOF,OFFN,TIN,1
4757,4757,hasoc_en_4758,"@ realDonaldTrump As we approach The 75th Anniversary of D-Day , we have a # FatOrangeFuck # DraftDodger # Treasonous # AmericaAbuser # Rascist # Fascist # <SWEAR-0> # <SWEAR-2> who plays golf with all of our tax money # 102Milllion ... Just remember # America this is what this # douchebag is doing with our dollars https : //t.co/TjQrA6VIx4",HOF,PRFN,TIN,1
4758,4758,hasoc_en_4759,"Our narcissistic president is an embarrassment as a human being , yet he represents America . I am ashamed ! His interview on ABC was unbearable to watch . <SWEAR-2> , <SWEAR-2> and more <SWEAR-2> . He can ’ t even show respect by looking at people that he is talking to . # douchebag https : //t.co/uCioplXtUh",HOF,HATE,TIN,0
4759,4759,hasoc_en_4760,I 'd blame it on autocorrect . Every time I type in the word ' # Trump ' it replaces it with ' # <SWEAR-0> ' <SWEAR-2> it does get it right sometimes https : //t.co/8ePB3aMt95,HOF,PRFN,TIN,1
4760,4760,hasoc_en_4761,"Bojo is a dessembler extraordinaire , call him on his <SWEAR-2> ! # BorisJohnsonShouldNotBePM # borisisaliar # borisbehindbars https : //t.co/XrsJTwsv7u",NOT,NONE,NONE,2
4761,4761,hasoc_en_4762,# etsy shop : Benedict Donald <SWEAR-2> called president is a traitor Short-Sleeve Unisex T-Shirt https : //t.co/cFqiGN6kbT # clothing # shirt # streetwear # trump # impeach # treason # traitor # fucktrump # impeachtrump # taxday https : //t.co/i1hJPvIEkc,NOT,NONE,NONE,2
4762,4762,hasoc_en_4763,Worst World Cup Ever 2019 ! ! @ ICC # ShameOnICC # WC2019,HOF,HATE,TIN,0
4763,4763,hasoc_en_4764,"@ realDonaldTrump If anyone has committed Treason , it 's you # TreasonousTrump ! ! ! # CriminalInChief # TrumpIsACriminal # TrumpisaDisgrace # TrumpIsATraitor # TrumpIsAFraud # TrumpIsAMoron # impeachtrump rally # TreasonousTrump https : //t.co/8PDPww1vnV",HOF,OFFN,TIN,1
4764,4764,hasoc_en_4765,@ JessieJaneDuff Killary is a <SWEAR-2> <SWEAR-1> and a Jack the Ripper ! # <SWEAR-2>,HOF,OFFN,TIN,1
4765,4765,hasoc_en_4766,"The likes of Donald Trump , Mitch McConnell and Lindsey Graham are the lowest form of life and they are <SWEAR-2> this country and trying to <SWEAR-2> democracy they must be stopped ! # TrumpIsATraitor # mitchmustgo # LindseyTheTraitor # LindseyTheLapdog",NOT,NONE,NONE,2
4766,4766,hasoc_en_4767,"@ pattymphd @ BrianB7734 @ JeffreyGuterman @ realDonaldTrump It ’ s in a troll <SWEAR-2> . Russia is a shithole that ’ s going to be in a world of hurt in January 20 , 2021 . # FuckTrump # FuckPutin",HOF,PRFN,TIN,1
4767,4767,hasoc_en_4768,Analysis : Trump <SWEAR-2> more often than you wash your hands # Resist # ResistTrump # FuckTrump https : //t.co/Hy6q5qI773,NOT,NONE,NONE,2
4768,4768,hasoc_en_4769,Chal hatt # <SWEAR-0> supporter BJP KA DALAL https : //t.co/zZv7ud1h4G,HOF,OFFN,UNT,1
4769,4769,hasoc_en_4770,"Arrogance , <SWEAR-2> , knowledge that he is an embarrassment when the reins are off and the carers ca n't control him . # fearty # WheresBoris # BorisJohnsonShouldNotBePM https : //t.co/kzfZ81ODRL",NOT,NONE,NONE,2
4770,4770,hasoc_en_4771,"@ LindseyGrahamSC @ hughhewitt We get it — you ’ ve given out the talking point that the prez is not bad - the Steele dossier was the same thing . It wasn ’ t , you know it—but it ’ s the only thing you can say - the President is a traitor which you also know but you and McConnell are in to deep . # TrumpIsATraitor",NOT,NONE,NONE,2
4771,4771,hasoc_en_4772,"@ realDonaldTrump Donnie Dementia is weak , ignorant and easily manipulated . The world us watching and laughing at America . # DonTheCon # FuckTrump",HOF,OFFN,TIN,1
4772,4772,hasoc_en_4773,Sheeple . Clowns always have a crew . # FuckTrump https : //t.co/9hKmPTxw0w,NOT,NONE,NONE,2
4773,4773,hasoc_en_4774,"No freedom of press in us anymore , <SWEAR-2> sentence for the chef of WikiLeaks , and that 's only one thing . SHAME ON EVERYBODY WHO VOTES FOR TRUMP . Forreal who would vote for somebody like him after informing themselves for just 5 minutes # dontvotetrump # fucktrump # scandal",NOT,NONE,NONE,2
4774,4774,hasoc_en_4775,"Mohamed bin Salaam - # <SWEAR-2> , # liar . Iranian Clerics - # <SWEAR-2> , # liars Donald J. Trump - defends <SWEAR-2> , infamous # grifter , habitual liar , # cheater , # thief . See the problem ?",HOF,OFFN,TIN,1
4775,4775,hasoc_en_4776,@ jasminkorat @ ICC @ Dream11 England cricket board bribed the @ ICC and got their matches scheduled on a clear day . Of course with technology @ ICC could have checked the forecast and planned the stadiums and days according . England cricket wan na win their maiden cup at home . <SWEAR-2> country and # ShameOnICC,HOF,OFFN,UNT,1
4776,4776,hasoc_en_4777,@ GrassrootsSpeak Pompeo is distracting and <SWEAR-2> to shift attention away from trump and his <SWEAR-2> family ! # Resist # VoteBlue # ImpeachTheMF # trumpisaloser # FuckTrump,NOT,NONE,NONE,2
4777,4777,hasoc_en_4778,@ askjillian F that MF 😠 # <SWEAR-2>,HOF,PRFN,UNT,1
4778,4778,hasoc_en_4779,# ShameOnICC that too Big shame,NOT,NONE,NONE,2
4779,4779,hasoc_en_4780,# DhoniKeepsTheGlove bcci are bunch of useless <SWEAR-2> cats . Incapable of anything .,NOT,NONE,NONE,2
4780,4780,hasoc_en_4781,"@ GOP @ realDonaldTrump @ pnjaban The Orange Dotard ca n't even spell diplomacy . The only things he 's <SWEAR-2> are truth , the environment , the rule of law , the economy , the GOP , and America 's world standing ! # FuckTrump # FuckTheGOP",HOF,OFFN,TIN,1
4781,4781,hasoc_en_4782,Disgusting 🤢 # BorisJohnsonShouldNotBePM https : //t.co/n3Q004L4HL,NOT,NONE,NONE,2
4782,4782,hasoc_en_4783,@ mitchellvii @ gatewaypundit @ MittRomney is a pathetic # Douchebag The sooner he voted out the better,HOF,PRFN,TIN,1
4783,4783,hasoc_en_4784,"Trump ca n't help but <SWEAR-2> , even when the original <SWEAR-2> was found to be a <SWEAR-2> and verified a <SWEAR-2> by others he 'll stick with the <SWEAR-2> . It 's his world and his <SWEAR-2> and his bubble . # FuckTrump https : //t.co/fJj7ZbAH1e",NOT,NONE,NONE,2
4784,4784,hasoc_en_4785,Yeh sirf meeting me jane k <SWEAR-2> humne pradhamntri chuna hai yaa kuch action b lenge aap # DoctorsFightBack # Savethedoctors How shameless is bjp that it cnt even save its own karyakarta ... Thik thaa congress tha . Itnaaa <SWEAR-1> toh nhi hota tha.. @ BJP4India,NOT,NONE,NONE,2
4785,4785,hasoc_en_4786,@ realDonaldTrump You will never be re-elected # <SWEAR-2> # DraftDodger # MoneyLaunderer # <SWEAR-0> # Grifter # BillionDollarLoser # <SWEAR-0> # PussyGrabber # LiarInChief # Traitor # DementedDonald # IndictmentsAreComing # ImpeachDonaldTrump https : //t.co/9qiJe7JMJq,HOF,OFFN,TIN,1
4786,4786,hasoc_en_4787,@ realDonaldTrump How about IMPEACHMENT and Birthday in jail . More fitting . Make America Happy Again. ! # FUCKTRUMP # IMPEACHTRUMP # PUTINSBITCH https : //t.co/NBYTXcGLHp,HOF,OFFN,TIN,1
4787,4787,hasoc_en_4788,@ samstein @ woodruffbets That is 100 % <SWEAR-2> ! # FuckTrump # Truth # Resist,NOT,NONE,NONE,2
4788,4788,hasoc_en_4789,@ TheRealOJ32 I thought this POS was in jail still ? Hope he ends up broke and alone ! # <SWEAR-2> # PutHimBackinPrisonPlease,NOT,NONE,NONE,2
4789,4789,hasoc_en_4790,"# MeaCulpa . # MyBad . I ’ m the # DoucheBag . Bad day and took it out on @ FOXSports and @ DIRECTV . # RainDelay should look at the scroll ! You know , read before you leap . My apologies . I ’ m a # JERK .",HOF,PRFN,TIN,1
4790,4790,hasoc_en_4791,@ ICC do n't keep on <SWEAR-2> every complain coming your way ... this is most wrost WC ever that has been conducted . # wrostscheduling # moreworseumpiring # moremoreworseignoringthecomplains # ShameOnICC,NOT,NONE,NONE,2
4791,4791,hasoc_en_4792,@ The_OJSimpson32 You are a <SWEAR-2> . We will NEVER forget . You will get your justice when you meet your maker . # <SWEAR-2> # NicoleBrownSimpson,NOT,NONE,NONE,2
4792,4792,hasoc_en_4793,"Dear World , Meet @ BorisJohnson . Cowardice personified A <SWEAR-2> Like the man behind the curtain In the Wizard of Oz A master of manipulation , <SWEAR-2> and deceit May his grasp on @ 10DowningStreet be short-lived @ Number10cat deserves better We all do . # BorisJohnsonShouldNotBePM https : //t.co/Uq66f6vwU5",HOF,OFFN,TIN,1
4793,4793,hasoc_en_4794,"Man , it really would n't be the worst thing if this traitor dropped <SWEAR-2> anytime now . # FuckTrump https : //t.co/57UjXS8bcv",NOT,NONE,NONE,2
4794,4794,hasoc_en_4795,"@ ShaneHelmsCom I sat and laughed at least five minutes . You got ta call that move the # Twister because it ’ s not PC to call it the # <SWEAR-0> . Also , the latter wouldn ’ t fit # theHurricane ! !",HOF,PRFN,UNT,1
4795,4795,hasoc_en_4796,"@ itsJeffTiedrich @ realDonaldTrump In honour of # pride , truck fump ! ! https : //t.co/olA7vRtsAk # Pride2019 # fucktrump # mug # coffee # lgbtq # impeachtrumpnow # impeachdonaldtrump # coffeemug",NOT,NONE,NONE,2
4796,4796,hasoc_en_4797,@ Tking314 That ’ s a whole <SWEAR-2> chicken # <SWEAR-2>,HOF,PRFN,TIN,1
4797,4797,hasoc_en_4798,@ ICC - Islamic Cricket Council # DhoniKeepsTheGlove # ICCVersusIndia,HOF,HATE,TIN,0
4798,4798,hasoc_en_4799,# FUCKTRUMP YOU ARE A STAIN ON THIS COUNTRY 'S HISTORY . YOU SHOULD BE ASHAMED OF YOURSELF AND YOUR ADMINISTRATION .,HOF,OFFN,TIN,1
4799,4799,hasoc_en_4800,# etsy shop : Benedict Donald <SWEAR-2> called president is a traitor Short-Sleeve Unisex T-Shirt https : //t.co/cFqiGN6kbT # clothing # shirt # streetwear # trump # impeach # treason # traitor # fucktrump # impeachtrump https : //t.co/7jcgnOIpQS,NOT,NONE,NONE,2
4800,4800,hasoc_en_4801,@ realDonaldTrump happy birthday hope you enjoy your day ! Because this is going to be your last as a Free Man .. # TrumpIsATraitor Jail time is waiting for you ! # LockHimUp,NOT,NONE,NONE,2
4801,4801,hasoc_en_4802,"@ congressdotgov , @ realDonaldTrump IS the foreign threat . He plainly stated he ’ ll choose foreign adversaries over democracy “ because why not ” . You have a sworn oath to defend the republic . IMPEACH HIM . DO IT NOW . # ImpeachDonaldTrumpNOW # TrumpIsATraitor https : //t.co/gaBSxcBHdo",NOT,NONE,NONE,2
4802,4802,hasoc_en_4803,@ brownc555 @ rkelly R. Kelly is a Child <SWEAR-0> and <SWEAR-2> Predator # pedophile # chomo # <SWEAR-0> # prison # rkelly Lock R . Up ! !,HOF,OFFN,TIN,1
4803,4803,hasoc_en_4804,@ digitalhen BoJo the COWARDLY Clown ! It 's heartbreaking to see the <SWEAR-2> disintegrate into a joke country ! 😭 # BorisJohnsonShouldNotBePM # BrexitShambles,NOT,NONE,NONE,2
4804,4804,hasoc_en_4805,Trump is the Prince of Hippos . # fucktrump,NOT,NONE,NONE,2
4805,4805,hasoc_en_4806,Those that deal in the superficial # NarcissisticPersonalityDisorder will ALWAYS be easily conned by Psychopaths . @ realDonaldTrump is an <SWEAR-2> . Definitely being played . Isn ’ t the US lucky ? # FuckTrump https : //t.co/uzMeyyR43l,NOT,NONE,NONE,2
4806,4806,hasoc_en_4807,# PHIvsATL why does Gabe Kapler look like he just needs a good <SWEAR-2> whipping ? # douchebag,HOF,PRFN,TIN,1
4807,4807,hasoc_en_4808,@ BethRigby @ RoryStewartUK He ’ s a # <SWEAR-0>,HOF,PRFN,TIN,1
4808,4808,hasoc_en_4809,"Repellent , chaotic and a serial liar , Boris Johnson would be a catastrophic prime minister https : //t.co/jY4NIdsyAG # BorisJohnsonShouldNotBePM",HOF,OFFN,TIN,1
4809,4809,hasoc_en_4810,"Is n't this about a <SWEAR-2> ? @ realDonaldTrump is a # Traitor sho WILL try to start a war with Iran . It 's very simple . There are no boundaries , no step to far or throat ge wo n't crush to keep that title . # ImpeachTrumpNow # Breaking # TrumpIsATraitor # ImpeachmentInquiryNow https : //t.co/6OXFLip4WV",HOF,PRFN,TIN,1
4810,4810,hasoc_en_4811,Water is wet - <SWEAR-2> are homophobes # MikePence # FuckTrump # Trump2020 # MAGA # homophobia # homophobes https : //t.co/VJjcv5aHO0,HOF,OFFN,TIN,1
