,text,true_label,without_label,adv_labels
2785,"Fast amüsant zu beobachten, wie bestimmte #Tweets #Entfolgungs-Wellen in verschiedenen Gesinnungslagern nach sich ziehen. Die Sucht nach ideologischer #Selbstbestätigung ist der nach Alkohol oder Nikotin vergleichbar. #KognitiveDissonanz-Vermeidung polarisiert und verblödet aber.",2,0,0
2786,"@RalfMertens14 Meine Güte, dann waren Sie ja noch katholischer als wir pechschwarzen Niederrheiner :-)",2,1,0
2787,@Meyermit_ey @larsklingbeil Na ob man das als Fair bezeichnen kann wenn der Juso Vorsitzende mit falschen Angaben bei der Rente gegen die GroKo Stimmung macht wage ich zu bezweifeln!,2,2,2
2788,"@miss_tinotschka Im Katechismus und im Messbuch steht zum Kreuzzeichen auch nicht, welche Hand die ""richtige"" ist. /fxn",2,2,2
2789,"@_almostart @DerDoktorant Nun ja, die Abnahme der Popularität ab 1997 ist durchaus zu erkennen",2,2,2
2790,Frauen haben bereits zwei Tage lang niemanden mehr der sexuellen Belästigung bezichtigt. |LBR| Was ist da los? Gibt es Schuhe und Handtaschen im Sonderangebot? |LBR| #MeToo,0,2,2
2791,"@AfD_Bayern Richtig so! Allen Nazis in der AFD den Ausweis wegnehmen und Flüchtlinge einen deutschen Ausweis geben, weil die einfach die besseren Menschen sind, als die Nazis",1,0,0
2792,@POTTRlOT Hoffentlich finden die ihn und stecken ihm seine Nagelbombe in den Arsch !!!! der kleine drecks Islamist!!!!,0,1,0
2793,@Bartzissey Außerdem ging da erst der Feminismus so richtig los.,2,2,2
2794,"@MrMacsimon @SkyBirdPhoenix Was erwartest du jetzt von @FraktionsNahles ? Sorry, jeder soll gestalten aber diese Frau verrät auch ihre Partei nur um an einen Posten zu kommen, und genau das ist mit ein Grund, warum die Menschen in Deutschland die Schnauze voll haben",2,2,2
2795,@IngoSalmen @tagesspiegel Werde mich hüten!😏 Aber ehrlich: eine (150 Jahre alte) Partei muss „ breit“ denken statt nur in der etwas naiven Kategorie: 4JahreErholung,2,2,2
2796,Das ist Deutsche Geschichte !!! das werden Die Dreckigen Asylanten niemals verstehen !!!,0,0,0
2797,"Jo, jo, jo, Klaun, klaun, Äppel wüllt wi klaun, |LBR| ruck zuck övern Zaun, |LBR| Ein jeder aber kann dat nich, denn he mutt ut Hamborg sien.",2,1,0
2798,"#ekdsynode „Wir müssen über die Gestaltung des Gottesdienstes nachdenken. Der Gottesdienst muss einladender und professioneller werden, und er muss – um schon einmal einen ersten konkreten Vorschlag anzubringen – kürzer werden.“ Impulsreferat von Detlef Pollack",2,2,2
2799,"Respekt an die @fdp und @c_lindner dass sie es 5 Wochen mit den Grünen in einem Raum ausgehalten haben, ohne sich aus dem Fenster zu stürzen.",2,2,2
2800,@AirBerlin die #Wahlen sind vorbei nun bekommt ihr die ihre wahre Hilfe unserer #Bundesregierung zu spüren #CDU #FDP #grüne,2,2,2
2801,@leon_dnebach @Heinrich_Krug USA Waffen selbstversändlich. Hilft zuminest dem Bürger vor Machtlosigkeit gegen kriminelles Asylantenpack.,0,0,0
2802,@mountainman1977 @MiataMuc Ein Witz setzt einen wahren Kern voraus.,2,2,2
2803,@Matteo67 @Verriss @OnlineMagazin |LBR| Dieses Niggerschwein soll das Tier in Ruhe lassen. Sollte selber gekillt werden.,0,1,1
2804,Haben sich @Die_Gruenen schon zu den antisemitischen Demonstrationen ihrer Lieblingsreligion geäußert?,0,0,2
2805,@MiataMuc Du brauchst mehr Dominanz ☺,2,2,2
2806,@PaulRoegler @Tomahrweiler @conny_asf @tagesspiegel Sieht man ja an Merkel. Die ist immer noch nicht Kanzlerin weil die bösen Männer sie einfach nicht lassen...,2,1,1
2807,"@oadiakosmos @Fjordspringer @Schockadin @Schnubb36 @3rd_stone_f_sun @gselsbaer @transsimian @AlfredAndPaul @TomBell46959788 @KosmosOadia @druzim @DasEbenbild @_Apuleius @karlrahner_sj @veronikusz @LadyLeliana @VJanusch @HELMA__D @ifw_recht @gbs_org Vorurteile sind sehr rational. Beispiel: Ich habe das Vorurteil, dass mich ein Löwe angreifen wird, wenn ich in sein Territorium eindringe. Aufgrund dieses Vorurteils vermeide ich es im Zoo in das Löwengehege zu klettern. Ich finde das ziemlich rational.",2,1,2
2808,@sebast_hartmann Alles nur Volksverarschung und Hühnerfickerei.,1,1,0
2809,hat man bei #hartaberfair diesem strunzdummen Schauspieler eigentlich gesagt dass dort keine Bühne ist,1,1,1
2810,"Weßkraut, Sellerie, Möhren, Rote Beete. |LBR| Spargel brauchte überhaupt nicht angebaut werden!",2,0,0
2811,@MiataMuc Ich brauch ein Autogramm ☺,2,2,2
2812,"Ich war,bin und werde immer Nationaldemokrat sein!",2,0,0
2813,"Was aber verhindert werden muss, ist das es zu Neuwahlen kommt, denn das würde die AFD im Augenblick helfen.",2,2,2
2814,Ein Bundestagsabgeordneter wird ab 2018 9.542 Euro pro Monat bekommen. |LBR| Und das schöne ist: Er kann sich dieses Gehalt selbst ausstellen. Seinen Arbeitgeber (das Volk) braucht er dafür nicht um Erlaubnis bitten.,2,2,2
2815,"@AfD_Support Sollen zurück sie nach Hause zu ihren Verwandte auf den Dörfern ziehen, die kriegsverschont sind!",2,0,0
2816,@BFluche Genau deshalb wähle immer NPD statt euch Weicheier!,1,0,0
2817,@KonseqLiberal Glückwunsch zu Deinem neuen Leben als Frau ☺,2,2,2
2818,"Liebe Männer, auch wenn Feminismus albern ist; Galanterie (Frauen in den Mantel helfen oder den Stuhl zurecht rücken) ist ebenso albern.",1,1,1
2819,"@montagsdemoGIDA Na dann. Gute Nacht armes deutsches Volk, Selber mit Schuld ,da kaum Gegenwehr!",2,1,0
2820,"@Thueringen_ @Miquwarchar @Pontifex_de Man munkelt, Franziskus ist großer ""Kiss""- und ""Black Sabbath""-Fan! #RockOn",2,1,1
2821,"@maybritillner @KuehniKev Die Jusos profilieren sich auf kosten der SPD und auf das unseres Landes, und das finde ich mehr als schäbig!",2,2,1
2822,"@ZDFheute @hubertus_heil Ich habe Schulz angeschrieben, als Steinmeier und seine Schergen meine damals 15 Monate alte Tochter im Dreck verrecken lassen wollten.",1,1,1
2823,"@CSU Es als Errungenschaft zu verkaufen, den Bürgern weniger von deren eigenem Geld wegzunehmen ist schon mal sehr cool. Und wer hat die ""Straßenausbaubeiträge"" denn eigentlich eingeführt, wenn nicht die CSU?",2,2,2
2824,"Damit ist in Frankreich, Belgien, Niederlanden, Schweiz u Österreich verboten, irgendeine andere Form der Vollverschleierung zu tragen.",2,2,2
2825,@SWagenknecht Vielleicht will der fette Altmeier ja mit einer GESTAPO 2.0 die Wählen überwachen und Nicht-CDU Wähler mit Hausarrest belegen.,0,1,0
2826,"@oadiakosmos @Schnubb36 @3rd_stone_f_sun @Schockadin @Fjordspringer @gselsbaer @transsimian @AlfredAndPaul @TomBell46959788 @KosmosOadia @druzim @DasEbenbild @_Apuleius @karlrahner_sj @veronikusz @LadyLeliana @VJanusch @HELMA__D @ifw_recht @gbs_org Dann hilf doch einem einfachen Gemüt wie mir, wenn ich da was falsch verstanden habe. Warum waren diese Kriege die im Namen der christlichen Religion geführt wurden, deiner Meinung nach keine Kriege die im Namen der christlichen Religion geführt wurden?",2,2,2
2827,"@wagemanja @Fraunhofer ""Gescheitert"" ist dramatisch. Der Durchbruch ist dem #Fraunhofer IPK mit der Entwicklung der Puzzle-Software in 2013 gelungen. Daher auch 91.000 digit.gepuzzelte Seiten. Die im Kontext komplexe Scan-Technologie ist weiter in Entwicklung. Darauf setzen wir, ein Projekt mit Zukunft",2,2,2
2828,Zu Weihnachten eine gute Zigarre Geniessen ....unbeschreiblich!!!!!☺️😁😁,2,1,2
2829,@Verlierer50 Raus mit dem ganzen Pack in das Land ihrerer Väter oder bei Paßverschwinden auf Hotspo in Afrika (Kz ähnlich),0,0,0
2830,"@wolfibey @SawsanChebli Ja, furchtbar. Das nächste Mal sollte man sie ""alt und hässlich"" nennen...",0,1,0
2831,"Die Moderne hat es geschafft, das Individuum von den konservativ-autoritären Ketten zu befreien - wer will sich freiwillig diese Ketten wieder anlegen lassen? #NoAfD #AfD",2,0,0
2832,Endspurt in #Niedersachsen. Soziale Gerechtigkeit ist wählbar! #Linke,2,2,2
2833,"@_StultaMundi @AnnikaSpahn Ah, Gender Studies sorgt offenbar für Hass auf andere sexuelle Orientierungen.",2,2,2
2834,"@JoeHellBack @alexa_jung60 @Tschonka @ThomasMichael71 @Gwen_Ny_ @dasstimmvieh @Mohrenpost Ich habe ein Problem mit dem Katholizismus, dem Judentun, der russischen Bevölkerung und mit Neonazis.",0,0,2
2835,"@hanvoi @ulfposh @LauHofmann Wieviel mehr Frauen bekommt man eigentlich ins Bett, wenn man sich feministisch anbiedert?",0,0,2
2836,@sven_giegold @Die_Gruenen @GoeringEckardt @peter_simone @cem_oezdemir @SkaKeller @blochbihler @ProAsyl Ihr Grünen seid armselig. Mit dem Geld der Steuerzahler um euch zu werfen.,1,1,1
2837,Sind meine Tweets zu radikal und polemisch?,2,2,0
2838,Ich lade alle PDS Mitglieder ein!Lasst uns Diskutieren.,2,2,2
2839,"Verlangt das Leben einst von dir, dass du dich treu bewährst und jeder Lockung, jedem Reiz voll Stolz den Rücken kehrst, dann lass dich nicht von Schönheit blenden, von Reichtum dieser Welt, denn schöner noch und reicher ist ein Mensch, der Treue hält! Ewig Treu den alten Göttern",2,2,2
2840,"@NB_pik Lange Rede, kurzer Sinn!💡 |LBR| Auf den Punkt gebracht: Quatschkopp⁉",1,1,2
2841,"@RKnillmann @lawyerberlin @AfD Aha, der Islam ist eine Religion 😂😂😂",0,2,0
2842,warum ist das Gesicht von @DoroBaer so degeneriert #maischberger,1,1,2
2843,"@StapelChipsYT @Gwen_Ny_ @SpookyMoth @SplendidMaChao @LGrimsqueaker @cAPSLOCKcHRIS Boah ey, benehmt Euch doch mal!",2,1,0
2844,"@JoeHellBack @ThomasMichael71 @alexa_jung60 @Tschonka @dasstimmvieh @Mohrenpost Sie nennen sich aber dennoch Muslime - und geben damit zu verstehen, dass sie sich diesem Unsinn zugehörig fühlen.",0,2,2
2845,@Morgentau100 Das kommt darauf an wo du schaust....😀,2,2,2
2846,@faksilar Ein Austausch von Bedingungen macht eine Aussage nicht gleichwertig zu einer anderen.,2,2,2
2847,"@RakuBLN Wie du richtig anmerkst, kommt der Antisemitismus auch aus Osteuropa. Er ist auch tief verwurzelt in großen Teilen der deutschen Gesellschaft. Natürlich gibt es ihn auch in der arabischen Welt. Das ist aber ein himmelweiter Unterschied in der Diskussion des Problems. /TN",2,2,2
2848,@madeluxxe @WutzWilly @trf84 Berger fände sich als Finanzminister unterbezahlt. Nein @schieritz hat keine Ahnung vom Rechtsstaat,1,2,2
2849,"@ArminPh @LauHofmann *prust* Schwarz-Gelb profitiert unter anderem von den strukturellen Maßnahmen der rot-grünen Vorgängerregierung und der Verhandlungsergebnisse von Hannelore Kraft beim Länderfinanzausgleich. Unfair, aber so ist das bei Regierungswechseln.",2,2,2
2850,"@tobias_striegl @drbrandner Nein, ich glaube nicht an etwas, das größer ist als ich.",2,2,2
2851,@Tho_Rie @anna_IIna Aber mit ALLEN Konsequenten. Incl. Knast bei Straffälligkeiten seitens der Abzuschiebenden. Hirnlose Lirogrün versiffte Brut,0,1,0
2852,@Tschonka @ThomasMichael71 @PBahners Zum Beispiel. Ein anderes wäre: Witze über Minderheiten. Es ist ein perfektes Einfallstor für den Opferkult.,1,2,0
2853,"@eysvog3l @krippmarie |LBR| Schalt den Eletrojuden nach(Dr,Axel Stoll) einfach aua.",0,1,1
2854,"Schwarzer Tag für #Türkei+Demokratie. Jetzt sofort Konsequenzen: EU-Beitrittsverhandlungen beenden, BuWehr abziehen, Rüstungsexporte stoppen",2,2,2
2855,"@MiataMuc @Tom174_ Zwei der Männer, mit denen ich Sex wollte, habe ich nie bekommen. Das ist viel schlimmer 😞",2,1,2
2856,Klasse Rede . Doch die Juden wollen Katzbuckeln sehen.,0,1,1
2857,@MdB_Stroebele @Schmidtlepp Der Ströbele ist eben immer noch ein Terroristen Schützer,1,1,1
2858,"@DeDoDoDaDeDa @holger_meint Die Gynäkologen auch aus meiner Familie, wollen keine Probleme und deshalb schweigen sie. Ich finde das falsch!",2,2,2
2859,"@rspctfl @Innenwelttramp @ergroovt @ThomasMichael71 @houelle_beck @ksemann2 @DrKassandraPari Und das sagt alles über Dich aus, was es wert ist, zu wissen.",0,2,2
2860,@RamazanAkbas37 Schlagen Sie eigentlich immer noch Ihre Frau?,1,1,1
2861,So einfach geht das für eine geknechtete Nation!Und die Sklaven feiern Obama!,0,0,0
2862,Frauen die in der Bahn laut kichern. Das belästigt mich. Ich hab's gemeldet. |LBR| #keinekleinigkeit,0,1,1
2863,Wieviele anständige Deutsche hat diese Partei belogen und betrogen?,2,0,0
2864,#Altersarmut: Wie die #Jobcenter #HartzIV-Empfänger in die #Rente zwingen (via @SZ_Wirtschaft),2,2,2
2865,"@StapelChipsYT Die Rede ist ein grandioser Beweis dafür, wie privilegiert Frauen und wie naiv Feministen sind.",0,0,0
2866,"@m_stammeier @uhde171 Heute sind die Kirchen herausgefordert, Glaubensgrundlagen neu zu vermitteln. Das kann nur ökumenisch erfolgreich sein",2,2,2
2867,ein überaus schwachsinniger #Tatort Tücher im Mund die man nicht ausspucken kann #ARD,2,1,1
2868,"@Namiimon @CayVL @mountainman1977 @zeitonline Vergiss nicht, mich bei der Internet-Stasi zu melden.",2,2,2
2869,Abknallen ist ja billiger als Tierheime finanzieren. Nur Geld zählt im Kapitalismus. Das Humane bleibt überall voll auf der Strecke.,2,1,0
2870,@haut_drauf @ibikus31 Aber wehe ein Asylantenschmarotzer stirbt durch Deutsche!!!,0,0,0
2871,Wissenschaft ist schon faszinierend: Alles Leben besteht aus Sternenstaub und Dinosaurier leben noch. |LBR| Was ist Religion dagegen?,2,0,2
2872,"@CDU Jeder der den Altparteien seine Stimme gibt handelt etwa so, als würde er gutes Essen in den Müll werfen, während kleine Kinder verhungern",1,0,0
2873,"@X_crossss @Bommel_rockt @FeePatzer Wenn Du Dich sexy anziehst, musst Du Dich allerdings nicht wundern, wenn Du auch sexuell behandelt wirst.",0,2,2
2874,"@FraukePetry Die Islamisierung läuft,hier in Deutschland !!!",0,2,0
2875,"@4Sonicc @DrKissler Geht nicht, der hat mich geblockt. Ich vermisse aber auch nix :-) Rechte Hetze gibts ja im Überangebot, die kann ich auch woanders lesen.",2,2,2
2876,ein #Özdemir ist für mich kein Deutscher #Bündnis90dieGrünen,0,2,0
2877,"@Rudisagmal Aber den Weg nach GER hat er gefunden, dafür und für die Straftaten reichten die geistigen Kapazitäten dann doch noch.",2,2,2
2878,Danke für die billigen Phrasen.Zum Kotzen!,1,1,1
2879,"@hugresch @saltomentale Mir fällt auf, dass viele Alt-Linke nach dem ausgeträumten Traum des marxistischen Kollektivismus nun ihr Heil im Nationalismus suchen. #noAfD #AfD",2,2,0
2880,"Ich erwarte von einer nominell konservativen Partei, wie der CDU/CSU, dass Sie der Todfeind der Grünen ist. Nicht ihr Verbündeter.",0,2,1
2881,"Hat der Pfaffe Gauck nicht mal wieder ein KZ gefunden,das er besuchen kann?",0,1,0
2882,@Schnubb36 @3rd_stone_f_sun @Schockadin @oadiakosmos @Fjordspringer @gselsbaer @transsimian @AlfredAndPaul @TomBell46959788 @KosmosOadia @druzim @DasEbenbild @_Apuleius @karlrahner_sj @veronikusz @LadyLeliana @VJanusch @HELMA__D @ifw_recht @gbs_org Dieses Beispiel zeigt auch sehr schön wie wunderbar Kapitalismus und Religion harmonieren. Der Pöbel wird dumm und arm gehalten und die Chefetagen machen sich die Taschen voll.,2,1,1
2883,#Straeter ist einfach nur noch Strunz langweilig,1,1,1
2884,Wo ist eigentlich der Sklaveñstaat Amerika?,2,0,0
2885,"#Bildung kann helfen, Kinderhochzeiten und die Sterberate von #Kindern zu verringern und die #Gesundheit von Kindern zu verbessern.",2,2,2
2886,@Widerstand_OW Dein Wort in Gottes Ohr. hoffentlich handeln dann Schlafmichel auch für sein Volk.,2,1,2
2887,@dukenford @allesevolution Aber vielleicht verliert die CDU noch mehr. Wäre doch cool 😎,2,2,2
2888,Die Ostküste hat nur ein Ziel! Die Verniçhtung Europas und der Europäischen Idee.,2,2,2
2889,@uwekleinert Danke für Ihre großzügige Unterstützung!,2,2,2
2890,@mountainman1977 @StapelChipsYT Au ja. Ich stell Dir Dein Zeugnis aus :),2,2,2
2891,Also ich bin echt erstaunt wie weit sich der Vorstand der @spdde mit dem Ergebnis der Sondierungsgespräche aus dem Fenster lehnt! Lustig,2,2,2
2892,Was ist nur aus dem Verfassungsgericht geworden? Diese Voskhule Administration tut dem Land nicht gut. #linksrotgrün #verschwult,0,2,2
2893,@ardmoma @GoeringEckardt @Die_Gruenen Was reissen die Dummgrünen ihr dämliches Maul soweit auf? Noch nicht mal 10% hat den Sauhaufen gewählt. Moslempartei👽,0,1,0
2894,"@peteraltmaier @Besser_Deniz Ich Scheisse auf den Yücel, solange die Deutsche Botschaft in Manila vor Menschenverachtung strotzt !!!",1,0,0
2895,@Bernd__Neuner @Tevsa @zeitonline Aber USA wird uns halt nichts tun.,2,2,2
2896,Die Okkupanten wollen den deutschen und damit den europäischen Geist vernichten.,0,0,0
2897,"Neue Projekte in der Flüchtlingsarbeit im @ErzbistumHH: |LBR| Sprachunterricht in Schwerin, Begegnung in Rehna, Sprachförderung in Parchim.",2,2,2
2898,"Liebe Freunde, macht die Satrapen lächerlich, prangert sie an,zeigt dem Volk,das sie Besatzerknechte sind!",0,0,0
2899,"Solange Rüstungslobbyisten wie #Kahrs &amp; #Heil in der #SPD außenpolitisch den Ton angeben, ist jede Rede von #r2g illusionär. |LBR| #BTW2017 #btw17",2,2,1
2900,ich will diese scheiß Migranten nicht,0,0,0
2901,@theborisbecker ist keine Marke sondern ein #Pleitegeier und #Dummschwätzer Für niemanden mehr interessant und für die Abstellkammer zu alt,1,1,1
2902,@Tom174_ Ach ja? Wieviel hattest Du?,2,2,1
2903,"@Nepomuk__Kaiser Löblich &amp; redlich, Herr Kaiser! /fxn",2,2,2
2904,"Vom 30.11. bis zum 7.12. haben wir unsere Konventexerzitien. Mit Impulsen der Umweltenzyklika ""Laudato si"" von Papst Franziskus gehen wir in die Stille. Ich wünsche allen einen gesegneten 1. Advent.",2,2,2
2905,"@BWSpricht Abschieben. |LBR| ,Abschieben,Abschieben! Alle Parasiten aus Afrika.",0,0,0
2906,"@JochenBittner @APosener Vielleicht können Sie die Frau von Posener dazu überreden, den Hetzern ganz ruhig zu erklären, dass es so nicht geht.",2,2,2
2907,"Hoffe nur,das Merkel u.Konsorten ihre Schröder Bunker öffnen,um die Segnungen der Euroöffnung live erleben dürfen.",2,2,2
2908,@Berlincopa @Pontifex_de Aus säkularem Blickwinkel zweifellos. Sub specie aeternitatis brauchen andere den universalen Hirten vielleicht mehr. Und in Zeiten des grassierenden Nationalismus einen Kontrapunkt zu setzen - warum nicht?,2,2,2
2909,@shlomosapiens Die Umfrage ist von Forsa. Also im wesentlichen wertlos.,1,2,2
2910,"Wenn es eine Politikerin gibt die eine Schande für Deutschland ist, dann ist es Claudia Roth. #lanz #maischberger",1,2,2
2911,"@maurice_breuer @Meyermit_ey Am Kindergeld ist in meinen Augen nur zu kritisieren, dass es eine Gießkannenverteilung ist. Wie so oft in der Entlastung von Bürgern. /TN",2,2,2
2912,@SpookyMoth @fractality @olewahr @BMI_Bund @Hilfetelefon @BMFSFJ Das habe ich bereits geschrieben: Männer sind sowohl häufiger Täter als auch Opfer bei Gewaltverbrechen.,2,2,2
2913,"@1994_meier Ja. Man nennt sie ""Pussies"".",1,1,1
2914,"@Schnubb36 @Schockadin @3rd_stone_f_sun @oadiakosmos @Fjordspringer @gselsbaer @transsimian @AlfredAndPaul @TomBell46959788 @KosmosOadia @druzim @DasEbenbild @_Apuleius @karlrahner_sj @veronikusz @LadyLeliana @VJanusch @HELMA__D @ifw_recht @gbs_org Klar gibt es auch ein paar Orte, Persönlichkeiten usw. die in der Bibel erwähnt werden und tatsächlich existiert haben. Trotzdem ist das kein Indiz das alles Wahr sein soll. Wenn heute ein Film gedreht wird spielt der auch an einem Ort den es gibt aber der Rest ist Fiktion.",2,2,2
2915,@Jala_varietas Was für Komplexe? Ich zeige nur die Mechanismen toxischer Weiblichkeit auf.,0,1,0
2916,"#AfD ist, wenn eine Frau als Vorsitzende ins Rennen geschickt wird, um einen Mann zu verhindern, damit ein anderer Mann mit einem Mann zusammen die Doppelspitze bilden kann. #AfDBPT",2,2,2
2917,@AfD_Bund @peppermind Gauland ok. Aber die Lesbe nee.,0,1,1
2918,Laut Völkerrecht:Tod durch den Strang für die Führung Israels.,0,2,2
2919,@Verlierer50 Geht in RNF Ring Nationaler Frauen!!! Und schützt euch gemeinsam!,2,2,2
2920,@Jala_varietas @WernerGoehl Muss man nicht noch dieses Rohr unter den Wagen stellen und es größer machen?,2,1,2
2921,@Kant_Brockman @KontraKulturell |LBR| Dachte auch ich bin im falschen Film. als ich das sah und hörte!,2,1,1
